"Tabela 7427 - Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano, por classes simples de percentual das pessoas em ordem crescente de rendimento domiciliar per capita",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,22,Piauí,Maior que o P70 até o P80,399.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,22,Piauí,Maior que o P80 até o P90,524.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,22,Piauí,Maior que o P90,1404.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,22,Piauí,Maior que o P90 até o P95,392.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,22,Piauí,Maior que o P95 até o P99,596.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,22,Piauí,Maior que o P99,416.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Até o P5,25.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P5 até o P10,59.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Até o P10,83.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P10 até o P20,204.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P20 até o P30,314.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P30 até o P40,411.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P40 até o P50,519.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P50 até o P60,649.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P60 até o P70,814.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P70 até o P80,1003.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P80 até o P90,1443.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P90,4242.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P90 até o P95,1121.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P95 até o P99,1771.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,23,Ceará,Maior que o P99,1349.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Até o P5,11.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P5 até o P10,29.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Até o P10,40.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P10 até o P20,101.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P20 até o P30,143.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P30 até o P40,186.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P40 até o P50,234.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P50 até o P60,287.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P60 até o P70,352.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P70 até o P80,449.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P80 até o P90,661.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P90,1942.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P90 até o P95,554.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P95 até o P99,810.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,24,Rio Grande do Norte,Maior que o P99,578.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Até o P5,18.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P5 até o P10,34.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Até o P10,52.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P10 até o P20,102.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P20 até o P30,149.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P30 até o P40,184.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P40 até o P50,235.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P50 até o P60,295.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P60 até o P70,372.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P70 até o P80,480.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P80 até o P90,655.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P90,1834.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P90 até o P95,489.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P95 até o P99,802.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,25,Paraíba,Maior que o P99,543.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Até o P5,20.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P5 até o P10,64.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Até o P10,85.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P10 até o P20,226.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P20 até o P30,343.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P30 até o P40,438.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P40 até o P50,563.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P50 até o P60,700.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P60 até o P70,894.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P70 até o P80,1160.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P80 até o P90,1581.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P90,5210.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P90 até o P95,1318.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P95 até o P99,2232.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,26,Pernambuco,Maior que o P99,1659.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Até o P5,7.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P5 até o P10,18.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Até o P10,25.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P10 até o P20,70.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P20 até o P30,107.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P30 até o P40,137.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P40 até o P50,169.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P50 até o P60,214.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P60 até o P70,273.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P70 até o P80,334.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P80 até o P90,514.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P90,1264.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P90 até o P95,377.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P95 até o P99,552.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,27,Alagoas,Maior que o P99,335.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,28,Sergipe,Até o P5,5.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,28,Sergipe,Maior que o P5 até o P10,16.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,28,Sergipe,Até o P10,21.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,28,Sergipe,Maior que o P10 até o P20,55.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,28,Sergipe,Maior que o P20 até o P30,79.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,28,Sergipe,Maior que o P30 até o P40,106.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,28,Sergipe,Maior que o P40 até o P50,137.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,28,Sergipe,Maior que o P50 até o P60,176.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2016,UF,28,Sergipe,Maior que o P60 até o P70,221.0,Milhões de Reais
