"Tabela 7141 - Taxa ajustada de frequência escolar líquida, por sexo e faixa etária ideal por curso frequentado",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Total,11 a 14 anos nos anos finais do ensino fundamental,83.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Total,15 a 17 anos no ensino médio,63.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Total,18 a 24 no ensino superior,16.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Homens,6 a 14 anos no ensino fundamental,96.8,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,95.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Homens,11 a 14 anos nos anos finais do ensino fundamental,78.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Homens,15 a 17 anos no ensino médio,56.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Homens,18 a 24 no ensino superior,13.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Mulheres,6 a 14 anos no ensino fundamental,96.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,94.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,88.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Mulheres,15 a 17 anos no ensino médio,71.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,21,Maranhão,Mulheres,18 a 24 no ensino superior,18.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Total,6 a 14 anos no ensino fundamental,98.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Total,6 a 10 anos nos anos iniciais do ensino fundamental,97.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Total,11 a 14 anos nos anos finais do ensino fundamental,81.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Total,15 a 17 anos no ensino médio,60.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Total,18 a 24 no ensino superior,22.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Homens,6 a 14 anos no ensino fundamental,98.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,97.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Homens,11 a 14 anos nos anos finais do ensino fundamental,75.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Homens,15 a 17 anos no ensino médio,55.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Homens,18 a 24 no ensino superior,18.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Mulheres,6 a 14 anos no ensino fundamental,97.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,97.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,86.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Mulheres,15 a 17 anos no ensino médio,66.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,22,Piauí,Mulheres,18 a 24 no ensino superior,25.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Total,6 a 14 anos no ensino fundamental,98.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Total,6 a 10 anos nos anos iniciais do ensino fundamental,97.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Total,11 a 14 anos nos anos finais do ensino fundamental,90.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Total,15 a 17 anos no ensino médio,73.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Total,18 a 24 no ensino superior,19.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Homens,6 a 14 anos no ensino fundamental,98.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,97.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Homens,11 a 14 anos nos anos finais do ensino fundamental,88.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Homens,15 a 17 anos no ensino médio,69.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Homens,18 a 24 no ensino superior,15.8,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Mulheres,6 a 14 anos no ensino fundamental,98.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,96.8,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,92.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Mulheres,15 a 17 anos no ensino médio,78.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,23,Ceará,Mulheres,18 a 24 no ensino superior,22.8,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Total,6 a 14 anos no ensino fundamental,97.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Total,6 a 10 anos nos anos iniciais do ensino fundamental,96.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Total,11 a 14 anos nos anos finais do ensino fundamental,82.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Total,15 a 17 anos no ensino médio,55.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Total,18 a 24 no ensino superior,23.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Homens,6 a 14 anos no ensino fundamental,97.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,96.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Homens,11 a 14 anos nos anos finais do ensino fundamental,77.8,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Homens,15 a 17 anos no ensino médio,47.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Homens,18 a 24 no ensino superior,21.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Mulheres,6 a 14 anos no ensino fundamental,97.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,96.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,87.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Mulheres,15 a 17 anos no ensino médio,64.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,24,Rio Grande do Norte,Mulheres,18 a 24 no ensino superior,25.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Total,6 a 14 anos no ensino fundamental,97.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Total,6 a 10 anos nos anos iniciais do ensino fundamental,95.8,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Total,11 a 14 anos nos anos finais do ensino fundamental,83.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Total,15 a 17 anos no ensino médio,60.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Total,18 a 24 no ensino superior,21.8,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Homens,6 a 14 anos no ensino fundamental,97.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,95.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Homens,11 a 14 anos nos anos finais do ensino fundamental,79.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Homens,15 a 17 anos no ensino médio,56.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Homens,18 a 24 no ensino superior,18.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Mulheres,6 a 14 anos no ensino fundamental,97.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,96.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,88.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Mulheres,15 a 17 anos no ensino médio,64.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,25,Paraíba,Mulheres,18 a 24 no ensino superior,25.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Total,6 a 14 anos no ensino fundamental,97.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Total,6 a 10 anos nos anos iniciais do ensino fundamental,96.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Total,11 a 14 anos nos anos finais do ensino fundamental,83.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Total,15 a 17 anos no ensino médio,63.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Total,18 a 24 no ensino superior,20.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Homens,6 a 14 anos no ensino fundamental,97.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,95.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Homens,11 a 14 anos nos anos finais do ensino fundamental,82.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Homens,15 a 17 anos no ensino médio,56.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Homens,18 a 24 no ensino superior,19.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Mulheres,6 a 14 anos no ensino fundamental,97.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,96.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,84.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Mulheres,15 a 17 anos no ensino médio,70.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,26,Pernambuco,Mulheres,18 a 24 no ensino superior,20.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Total,6 a 14 anos no ensino fundamental,97.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Total,6 a 10 anos nos anos iniciais do ensino fundamental,96.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Total,11 a 14 anos nos anos finais do ensino fundamental,82.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Total,15 a 17 anos no ensino médio,58.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Total,18 a 24 no ensino superior,18.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Homens,6 a 14 anos no ensino fundamental,97.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,96.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Homens,11 a 14 anos nos anos finais do ensino fundamental,78.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Homens,15 a 17 anos no ensino médio,52.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Homens,18 a 24 no ensino superior,16.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Mulheres,6 a 14 anos no ensino fundamental,97.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,96.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,86.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Mulheres,15 a 17 anos no ensino médio,63.8,%
Taxa ajustada de frequência escolar líquida,2018,UF,27,Alagoas,Mulheres,18 a 24 no ensino superior,20.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Total,6 a 14 anos no ensino fundamental,96.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Total,6 a 10 anos nos anos iniciais do ensino fundamental,95.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Total,11 a 14 anos nos anos finais do ensino fundamental,79.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Total,15 a 17 anos no ensino médio,50.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Total,18 a 24 no ensino superior,17.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Homens,6 a 14 anos no ensino fundamental,97.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,96.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Homens,11 a 14 anos nos anos finais do ensino fundamental,75.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Homens,15 a 17 anos no ensino médio,48.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Homens,18 a 24 no ensino superior,17.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Mulheres,6 a 14 anos no ensino fundamental,96.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,94.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,83.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Mulheres,15 a 17 anos no ensino médio,52.8,%
Taxa ajustada de frequência escolar líquida,2018,UF,28,Sergipe,Mulheres,18 a 24 no ensino superior,18.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Total,6 a 14 anos no ensino fundamental,96.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Total,6 a 10 anos nos anos iniciais do ensino fundamental,94.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Total,11 a 14 anos nos anos finais do ensino fundamental,80.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Total,15 a 17 anos no ensino médio,55.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Total,18 a 24 no ensino superior,15.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Homens,6 a 14 anos no ensino fundamental,95.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,93.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Homens,11 a 14 anos nos anos finais do ensino fundamental,78.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Homens,15 a 17 anos no ensino médio,47.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Homens,18 a 24 no ensino superior,14.1,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Mulheres,6 a 14 anos no ensino fundamental,96.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,94.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,82.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Mulheres,15 a 17 anos no ensino médio,62.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,29,Bahia,Mulheres,18 a 24 no ensino superior,17.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Total,6 a 14 anos no ensino fundamental,98.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Total,6 a 10 anos nos anos iniciais do ensino fundamental,97.8,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Total,11 a 14 anos nos anos finais do ensino fundamental,92.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Total,15 a 17 anos no ensino médio,75.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Total,18 a 24 no ensino superior,22.6,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Homens,6 a 14 anos no ensino fundamental,98.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,97.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Homens,11 a 14 anos nos anos finais do ensino fundamental,91.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Homens,15 a 17 anos no ensino médio,69.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Homens,18 a 24 no ensino superior,18.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Mulheres,6 a 14 anos no ensino fundamental,98.7,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,98.2,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,92.5,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Mulheres,15 a 17 anos no ensino médio,81.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,31,Minas Gerais,Mulheres,18 a 24 no ensino superior,26.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,32,Espírito Santo,Total,6 a 14 anos no ensino fundamental,97.4,%
Taxa ajustada de frequência escolar líquida,2018,UF,32,Espírito Santo,Total,6 a 10 anos nos anos iniciais do ensino fundamental,96.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,32,Espírito Santo,Total,11 a 14 anos nos anos finais do ensino fundamental,85.9,%
Taxa ajustada de frequência escolar líquida,2018,UF,32,Espírito Santo,Total,15 a 17 anos no ensino médio,62.3,%
Taxa ajustada de frequência escolar líquida,2018,UF,32,Espírito Santo,Total,18 a 24 no ensino superior,23.0,%
Taxa ajustada de frequência escolar líquida,2018,UF,32,Espírito Santo,Homens,6 a 14 anos no ensino fundamental,97.0,%
