"Tabela 7128 - Pessoas de 14 anos ou mais de idade, por sexo e nível de instrução",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2022,Homens,Ensino médio completo ou equivalente,87.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2022,Homens,Ensino superior incompleto ou equivalente,17.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2022,Homens,Superior completo,44.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2022,Mulheres,Total,351.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2022,Mulheres,Sem instrução,27.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2022,Mulheres,Ensino fundamental incompleto ou equivalente,85.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2022,Mulheres,Ensino fundamental completo ou equivalente,28.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2022,Mulheres,Ensino médio incompleto ou equivalente,31.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2022,Mulheres,Ensino médio completo ou equivalente,97.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2022,Mulheres,Ensino superior incompleto ou equivalente,21.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2022,Mulheres,Superior completo,63.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Homens,Total,338.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Homens,Sem instrução,38.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Homens,Ensino fundamental incompleto ou equivalente,93.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Homens,Ensino fundamental completo ou equivalente,31.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Homens,Ensino médio incompleto ou equivalente,31.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Homens,Ensino médio completo ou equivalente,92.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Homens,Ensino superior incompleto ou equivalente,16.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Homens,Superior completo,37.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Mulheres,Total,356.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Mulheres,Sem instrução,32.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Mulheres,Ensino fundamental incompleto ou equivalente,83.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Mulheres,Ensino fundamental completo ou equivalente,32.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Mulheres,Ensino médio incompleto ou equivalente,31.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Mulheres,Ensino médio completo ou equivalente,104.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Mulheres,Ensino superior incompleto ou equivalente,19.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2023,Mulheres,Superior completo,56.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Homens,Total,344.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Homens,Sem instrução,29.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Homens,Ensino fundamental incompleto ou equivalente,94.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Homens,Ensino fundamental completo ou equivalente,33.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Homens,Ensino médio incompleto ou equivalente,37.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Homens,Ensino médio completo ou equivalente,98.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Homens,Ensino superior incompleto ou equivalente,15.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Homens,Superior completo,40.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Mulheres,Total,355.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Mulheres,Sem instrução,28.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Mulheres,Ensino fundamental incompleto ou equivalente,84.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Mulheres,Ensino fundamental completo ou equivalente,29.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Mulheres,Ensino médio incompleto ou equivalente,33.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Mulheres,Ensino médio completo ou equivalente,101.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Mulheres,Ensino superior incompleto ou equivalente,20.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,12,Acre,2024,Mulheres,Superior completo,60.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Homens,Total,1375.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Homens,Sem instrução,101.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Homens,Ensino fundamental incompleto ou equivalente,439.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Homens,Ensino fundamental completo ou equivalente,137.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Homens,Ensino médio incompleto ou equivalente,125.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Homens,Ensino médio completo ou equivalente,403.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Homens,Ensino superior incompleto ou equivalente,65.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Homens,Superior completo,106.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Mulheres,Total,1363.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Mulheres,Sem instrução,92.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Mulheres,Ensino fundamental incompleto ou equivalente,360.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Mulheres,Ensino fundamental completo ou equivalente,143.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Mulheres,Ensino médio incompleto ou equivalente,124.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Mulheres,Ensino médio completo ou equivalente,416.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Mulheres,Ensino superior incompleto ou equivalente,79.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2016,Mulheres,Superior completo,149.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Homens,Total,1391.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Homens,Sem instrução,77.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Homens,Ensino fundamental incompleto ou equivalente,442.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Homens,Ensino fundamental completo ou equivalente,118.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Homens,Ensino médio incompleto ou equivalente,133.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Homens,Ensino médio completo ou equivalente,424.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Homens,Ensino superior incompleto ou equivalente,74.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Homens,Superior completo,123.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Mulheres,Total,1398.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Mulheres,Sem instrução,72.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Mulheres,Ensino fundamental incompleto ou equivalente,377.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Mulheres,Ensino fundamental completo ou equivalente,121.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Mulheres,Ensino médio incompleto ou equivalente,129.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Mulheres,Ensino médio completo ou equivalente,455.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Mulheres,Ensino superior incompleto ou equivalente,83.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2017,Mulheres,Superior completo,160.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Homens,Total,1465.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Homens,Sem instrução,85.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Homens,Ensino fundamental incompleto ou equivalente,446.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Homens,Ensino fundamental completo ou equivalente,122.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Homens,Ensino médio incompleto ou equivalente,134.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Homens,Ensino médio completo ou equivalente,453.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Homens,Ensino superior incompleto ou equivalente,91.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Homens,Superior completo,135.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Mulheres,Total,1448.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Mulheres,Sem instrução,75.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Mulheres,Ensino fundamental incompleto ou equivalente,387.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Mulheres,Ensino fundamental completo ou equivalente,117.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Mulheres,Ensino médio incompleto ou equivalente,138.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Mulheres,Ensino médio completo ou equivalente,469.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Mulheres,Ensino superior incompleto ou equivalente,75.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2018,Mulheres,Superior completo,187.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Homens,Total,1472.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Homens,Sem instrução,67.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Homens,Ensino fundamental incompleto ou equivalente,445.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Homens,Ensino fundamental completo ou equivalente,120.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Homens,Ensino médio incompleto ou equivalente,143.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Homens,Ensino médio completo ou equivalente,452.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Homens,Ensino superior incompleto ou equivalente,95.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Homens,Superior completo,150.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Mulheres,Total,1467.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Mulheres,Sem instrução,53.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Mulheres,Ensino fundamental incompleto ou equivalente,379.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Mulheres,Ensino fundamental completo ou equivalente,123.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Mulheres,Ensino médio incompleto ou equivalente,137.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Mulheres,Ensino médio completo ou equivalente,484.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Mulheres,Ensino superior incompleto ou equivalente,95.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2019,Mulheres,Superior completo,197.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Homens,Total,1543.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Homens,Sem instrução,73.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Homens,Ensino fundamental incompleto ou equivalente,406.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Homens,Ensino fundamental completo ou equivalente,116.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Homens,Ensino médio incompleto ou equivalente,153.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Homens,Ensino médio completo ou equivalente,549.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Homens,Ensino superior incompleto ou equivalente,78.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Homens,Superior completo,167.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Mulheres,Total,1562.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Mulheres,Sem instrução,74.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Mulheres,Ensino fundamental incompleto ou equivalente,345.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Mulheres,Ensino fundamental completo ou equivalente,120.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Mulheres,Ensino médio incompleto ou equivalente,134.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Mulheres,Ensino médio completo ou equivalente,562.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Mulheres,Ensino superior incompleto ou equivalente,96.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2022,Mulheres,Superior completo,230.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Homens,Total,1554.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Homens,Sem instrução,69.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Homens,Ensino fundamental incompleto ou equivalente,396.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Homens,Ensino fundamental completo ou equivalente,114.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Homens,Ensino médio incompleto ou equivalente,145.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Homens,Ensino médio completo ou equivalente,569.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Homens,Ensino superior incompleto ou equivalente,78.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Homens,Superior completo,183.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Mulheres,Total,1597.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Mulheres,Sem instrução,78.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Mulheres,Ensino fundamental incompleto ou equivalente,345.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Mulheres,Ensino fundamental completo ou equivalente,122.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Mulheres,Ensino médio incompleto ou equivalente,143.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Mulheres,Ensino médio completo ou equivalente,580.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Mulheres,Ensino superior incompleto ou equivalente,94.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2023,Mulheres,Superior completo,235.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Homens,Total,1611.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Homens,Sem instrução,74.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Homens,Ensino fundamental incompleto ou equivalente,376.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Homens,Ensino fundamental completo ou equivalente,120.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Homens,Ensino médio incompleto ou equivalente,144.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Homens,Ensino médio completo ou equivalente,626.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Homens,Ensino superior incompleto ou equivalente,70.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Homens,Superior completo,202.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Mulheres,Total,1642.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Mulheres,Sem instrução,76.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Mulheres,Ensino fundamental incompleto ou equivalente,322.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Mulheres,Ensino fundamental completo ou equivalente,118.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Mulheres,Ensino médio incompleto ou equivalente,137.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Mulheres,Ensino médio completo ou equivalente,642.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Mulheres,Ensino superior incompleto ou equivalente,99.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,13,Amazonas,2024,Mulheres,Superior completo,248.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Homens,Total,173.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Homens,Sem instrução,13.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Homens,Ensino fundamental incompleto ou equivalente,48.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Homens,Ensino fundamental completo ou equivalente,16.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Homens,Ensino médio incompleto ou equivalente,17.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Homens,Ensino médio completo ou equivalente,52.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Homens,Ensino superior incompleto ou equivalente,9.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Homens,Superior completo,18.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Mulheres,Total,171.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Mulheres,Sem instrução,11.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Mulheres,Ensino fundamental incompleto ou equivalente,36.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Mulheres,Ensino fundamental completo ou equivalente,15.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Mulheres,Ensino médio incompleto ou equivalente,16.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Mulheres,Ensino médio completo ou equivalente,52.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Mulheres,Ensino superior incompleto ou equivalente,11.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2016,Mulheres,Superior completo,29.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2017,Homens,Total,181.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2017,Homens,Sem instrução,10.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2017,Homens,Ensino fundamental incompleto ou equivalente,50.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2017,Homens,Ensino fundamental completo ou equivalente,16.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2017,Homens,Ensino médio incompleto ou equivalente,18.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2017,Homens,Ensino médio completo ou equivalente,55.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2017,Homens,Ensino superior incompleto ou equivalente,12.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2017,Homens,Superior completo,18.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2017,Mulheres,Total,183.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2017,Mulheres,Sem instrução,10.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,14,Roraima,2017,Mulheres,Ensino fundamental incompleto ou equivalente,37.0,Mil pessoas
